Found 2011 alignment issues

ACTIVITY_INFO        | be    | + 5 chars | Общее число игровых сессий    : {}...
HW_INFO              | de    | +11 chars | Экран                 : ({:08X}) {}...
HW_INFO              | en    | +11 chars | Bluetooth MAC адрес   : {:02X}:{:02X}:{:...
HW_INFO              | en    | +11 chars | Wireless LAN MAC адрес: {:02X}:{:02X}:{:...
HW_INFO              | en    | +11 chars | Configuration Id1     : {}...
HW_INFO              | en    | +11 chars | Серийный номер        : {}...
HW_INFO              | en    | +11 chars | Экран                 : ({:08X}) {}...
HW_INFO              | engb  | +11 chars | Bluetooth MAC адрес   : {:02X}:{:02X}:{:...
HW_INFO              | engb  | +11 chars | Wireless LAN MAC адрес: {:02X}:{:02X}:{:...
HW_INFO              | engb  | +11 chars | Configuration Id1     : {}...
HW_INFO              | engb  | +11 chars | Серийный номер        : {}...
HW_INFO              | engb  | +11 chars | Экран                 : ({:08X}) {}...
HW_INFO              | es    | +11 chars | Bluetooth MAC адрес   : {:02X}:{:02X}:{:...
HW_INFO              | es    | +11 chars | Wireless LAN MAC адрес: {:02X}:{:02X}:{:...
HW_INFO              | es    | +11 chars | Configuration Id1     : {}...
HW_INFO              | es    | +11 chars | Серийный номер        : {}...
HW_INFO              | es    | +11 chars | Экран                 : ({:08X}) {}...
HW_INFO              | es419 | +11 chars | Bluetooth MAC адрес   : {:02X}:{:02X}:{:...
HW_INFO              | es419 | +11 chars | Wireless LAN MAC адрес: {:02X}:{:02X}:{:...
HW_INFO              | es419 | +11 chars | Configuration Id1     : {}...
HW_INFO              | es419 | +11 chars | Серийный номер        : {}...
HW_INFO              | es419 | +11 chars | Экран                 : ({:08X}) {}...
HW_INFO              | et    | +11 chars | Bluetooth MAC адрес   : {:02X}:{:02X}:{:...
HW_INFO              | et    | +11 chars | Wireless LAN MAC адрес: {:02X}:{:02X}:{:...
HW_INFO              | et    | +11 chars | Configuration Id1     : {}...
HW_INFO              | et    | +11 chars | Серийный номер        : {}...
HW_INFO              | et    | +11 chars | Экран                 : ({:08X}) {}...
HW_INFO              | fr    | +11 chars | Bluetooth MAC адрес   : {:02X}:{:02X}:{:...
HW_INFO              | fr    | +11 chars | Wireless LAN MAC адрес: {:02X}:{:02X}:{:...
HW_INFO              | fr    | +11 chars | Configuration Id1     : {}...
HW_INFO              | fr    | +11 chars | Серийный номер        : {}...
HW_INFO              | fr    | +11 chars | Экран                 : ({:08X}) {}...
HW_INFO              | frca  | +11 chars | Bluetooth MAC адрес   : {:02X}:{:02X}:{:...
HW_INFO              | frca  | +11 chars | Wireless LAN MAC адрес: {:02X}:{:02X}:{:...
HW_INFO              | frca  | +11 chars | Configuration Id1     : {}...
HW_INFO              | frca  | +11 chars | Серийный номер        : {}...
HW_INFO              | frca  | +11 chars | Экран                 : ({:08X}) {}...
HW_INFO              | it    | +11 chars | Bluetooth MAC адрес   : {:02X}:{:02X}:{:...
HW_INFO              | it    | +11 chars | Wireless LAN MAC адрес: {:02X}:{:02X}:{:...
HW_INFO              | it    | +11 chars | Configuration Id1     : {}...
HW_INFO              | it    | +11 chars | Серийный номер        : {}...
HW_INFO              | it    | +11 chars | Экран                 : ({:08X}) {}...
HW_INFO              | jp    | +11 chars | Bluetooth MAC адрес   : {:02X}:{:02X}:{:...
HW_INFO              | jp    | +11 chars | Wireless LAN MAC адрес: {:02X}:{:02X}:{:...
HW_INFO              | jp    | +11 chars | Configuration Id1     : {}...
HW_INFO              | jp    | +11 chars | Серийный номер        : {}...
HW_INFO              | jp    | +11 chars | Экран                 : ({:08X}) {}...
HW_INFO              | kk    | +11 chars | Bluetooth MAC адрес   : {:02X}:{:02X}:{:...
HW_INFO              | kk    | +11 chars | Wireless LAN MAC адрес: {:02X}:{:02X}:{:...
HW_INFO              | kk    | +11 chars | Configuration Id1     : {}...
HW_INFO              | kk    | +11 chars | Серийный номер        : {}...
HW_INFO              | kk    | +11 chars | Экран                 : ({:08X}) {}...
HW_INFO              | kr    | +11 chars | Bluetooth MAC адрес   : {:02X}:{:02X}:{:...
HW_INFO              | kr    | +11 chars | Wireless LAN MAC адрес: {:02X}:{:02X}:{:...
HW_INFO              | kr    | +11 chars | Configuration Id1     : {}...
HW_INFO              | kr    | +11 chars | Серийный номер        : {}...
HW_INFO              | kr    | +11 chars | Экран                 : ({:08X}) {}...
HW_INFO              | lt    | +11 chars | Bluetooth MAC адрес   : {:02X}:{:02X}:{:...
HW_INFO              | lt    | +11 chars | Wireless LAN MAC адрес: {:02X}:{:02X}:{:...
HW_INFO              | lt    | +11 chars | Configuration Id1     : {}...
HW_INFO              | lt    | +11 chars | Серийный номер        : {}...
HW_INFO              | lt    | +11 chars | Экран                 : ({:08X}) {}...
HW_INFO              | lv    | +11 chars | Bluetooth MAC адрес   : {:02X}:{:02X}:{:...
HW_INFO              | lv    | +11 chars | Wireless LAN MAC адрес: {:02X}:{:02X}:{:...
HW_INFO              | lv    | +11 chars | Configuration Id1     : {}...
HW_INFO              | lv    | +11 chars | Серийный номер        : {}...
HW_INFO              | lv    | +11 chars | Экран                 : ({:08X}) {}...
HW_INFO              | nl    | +11 chars | Bluetooth MAC адрес   : {:02X}:{:02X}:{:...
HW_INFO              | nl    | +11 chars | Wireless LAN MAC адрес: {:02X}:{:02X}:{:...
HW_INFO              | nl    | +11 chars | Configuration Id1     : {}...
HW_INFO              | nl    | +11 chars | Серийный номер        : {}...
HW_INFO              | nl    | +11 chars | Экран                 : ({:08X}) {}...
HW_INFO              | pl    | +11 chars | Bluetooth MAC адрес   : {:02X}:{:02X}:{:...
HW_INFO              | pl    | +11 chars | Wireless LAN MAC адрес: {:02X}:{:02X}:{:...
HW_INFO              | pl    | +11 chars | Configuration Id1     : {}...
HW_INFO              | pl    | +11 chars | Серийный номер        : {}...
HW_INFO              | pl    | +11 chars | Экран                 : ({:08X}) {}...
HW_INFO              | pt    | +11 chars | Bluetooth MAC адрес   : {:02X}:{:02X}:{:...
HW_INFO              | pt    | +11 chars | Wireless LAN MAC адрес: {:02X}:{:02X}:{:...
HW_INFO              | pt    | +11 chars | Configuration Id1     : {}...
HW_INFO              | pt    | +11 chars | Серийный номер        : {}...
HW_INFO              | pt    | +11 chars | Экран                 : ({:08X}) {}...
HW_INFO              | ptbr  | +11 chars | Bluetooth MAC адрес   : {:02X}:{:02X}:{:...
HW_INFO              | ptbr  | +11 chars | Wireless LAN MAC адрес: {:02X}:{:02X}:{:...
HW_INFO              | ptbr  | +11 chars | Configuration Id1     : {}...
HW_INFO              | ptbr  | +11 chars | Серийный номер        : {}...
HW_INFO              | ptbr  | +11 chars | Экран                 : ({:08X}) {}...
HW_INFO              | ua    | +11 chars | Bluetooth MAC адрес   : {:02X}:{:02X}:{:...
HW_INFO              | ua    | +11 chars | Wireless LAN MAC адрес: {:02X}:{:02X}:{:...
HW_INFO              | ua    | +11 chars | Configuration Id1     : {}...
HW_INFO              | ua    | +11 chars | Серийный номер        : {}...
HW_INFO              | ua    | +11 chars | Экран                 : ({:08X}) {}...
HW_INFO              | zhcn  | +11 chars | Bluetooth MAC адрес   : {:02X}:{:02X}:{:...
